gps_msg.header.stamp.to_sec(),gps_msg.latitude,gps_msg.longitude,timed_compass_msg.header.stamp.to_sec(),timed_compass_msg.range,vfr_hud_msg.header.stamp.to_sec(),vfr_hud_msg.groundspeed,gps_velocity_msg.header.stamp.to_sec(),gps_velocity_msg.twist.linear.x,gps_velocity_msg.twist.linear.y,imu_msg.header.stamp.to_sec(),imu_msg.pose.pose.position.x,imu_msg.pose.pose.position.y,imu_msg.pose.pose.position.z,imu_msg.pose.pose.orientation.x,imu_msg.pose.pose.orientation.y,imu_msg.pose.pose.orientation.z,imu_msg.pose.pose.orientation.w,imu_msg.twist.twist.linear.x,imu_msg.twist.twist.linear.y,imu_msg.twist.twist.linear.z,imu_msg.twist.twist.angular.x,imu_msg.twist.twist.angular.y,imu_msg.twist.twist.angular.z,sonde_msg.header.stamp.to_sec(),yymmdd,hhmmss,battery_v,temperature_c,depth_m,cond_uS_cm,pH,spcond_mS_cm,spcond_Us_cm,chlorophyll_rfu,odo_pct_sat,odo_mg_l,turbidity_ntu,bga_pc_rfu,chlorophyll_ug_l,bga_pc_ug_l
1662032398.0502353,43.4101351,-72.0366243,1675302450.615869,353.98,1662032398.2902017,1.0997742414474487,1662032398.0552351,-0.44697862067112093,0.8945446398380251,1662032398.1102352,26.96763038635254,9.268448829650879,-0.46840205788612366,0.03954218138831369,0.03317055559037714,-0.7449237923458979,-0.6651501136810285,1.038821916813506,0.3469566770345722,0.0841869764165177,0.011780595406889915,0.057347588241100304,-0.04261994734406472,1662032398.457338,220901.0,73957.0,4.96999979019165,24.222000122070312,-0.14000000059604645,106.5199966430664,7.260000228881836,0.1080000028014183,108.12999725341797,0.07999999821186066,102.44999694824219,8.59000015258789,-0.20000000298023224,-0.07999999821186066,0.33000001311302185,-0.09000000357627869
1662032399.5302353,43.4101488,-72.0366329,1675302452.088092,355.27,1662032399.2900047,1.1242903470993042,1662032399.4552352,-0.463236050029158,0.8975034049814984,1662032399.0902352,26.507444381713867,10.290772438049316,-0.37839555740356445,0.04584183836135424,0.03543102935195049,-0.7375918382946823,-0.6727566039035098,1.0419999803678806,0.33278974035975656,0.12433233235740039,0.02012644335627556,-0.05786345526576042,0.006479377858340747,1662032399.457338,220901.0,73958.0,4.96999979019165,24.225000381469727,-0.14100000262260437,106.56999969482422,7.269999980926514,0.1080000028014183,108.16999816894531,0.07000000029802322,102.44999694824219,8.59000015258789,-0.27000001072883606,-0.05000000074505806,0.2800000011920929,-0.05999999865889549
1662032400.0502353,43.4101532,-72.0366357,1675302452.615968,355.51,1662032400.2900865,1.1083807945251465,1662032400.0552351,-0.4017163915839611,0.8498375966811316,1662032400.0712352,26.063533782958984,11.23706340789795,-0.3199292719364166,0.037161403568009475,0.037589397338794225,-0.7338977993127065,-0.6772001827056223,1.0352493752427763,0.3625177887649492,-0.03509027140440609,-0.010472318157553673,-0.1474829614162445,-0.035700391978025416,1662032400.457337,220901.0,73959.0,4.96999979019165,24.229000091552734,-0.1420000046491623,106.58000183105469,7.269999980926514,0.1080000028014183,108.16999816894531,0.05999999865889549,102.44999694824219,8.59000015258789,-0.28999999165534973,-0.10999999940395355,0.23999999463558197,-0.11999999731779099
1662032401.5302353,43.4101666,-72.036644,1675302454.088054,355.45,1662032401.2890496,1.1551331281661987,1662032401.4552352,-0.5296443792790039,1.0544557039051752,1662032401.0902352,25.605958938598633,12.248430252075195,-0.30542418360710144,0.03323496434217966,0.033373318442592816,-0.7341557927858623,-0.6773455031815485,1.062877242556794,0.35326192900309283,-0.010055951785106487,0.041988663375377655,-0.0521862767636776,-0.010567915625870221,1662032401.457338,220901.0,74000.0,4.96999979019165,24.22599983215332,-0.14300000667572021,106.56999969482422,7.269999980926514,0.1080000028014183,108.16000366210938,0.05999999865889549,102.45999908447266,8.59000015258789,-0.20000000298023224,-0.15000000596046448,0.23999999463558197,-0.15000000596046448
1662032402.0702353,43.4101712,-72.0366471,1675302454.634222,355.66,1662032402.2900746,1.1053217649459839,1662032402.0552351,-0.48420633596286417,1.0870346012033922,1662032402.0902352,25.142187118530273,13.238869667053223,-0.29869964718818665,0.030033629262488412,0.038456344476300565,-0.7328334433071031,-0.6786561979776641,1.0532848245338173,0.39198260399316137,-0.11867500817497405,0.07527399063110352,-0.07195600867271423,0.004871418233960876,1662032402.457336,220901.0,74001.0,4.96999979019165,24.222000122070312,-0.14399999380111694,106.51000213623047,7.269999980926514,0.1080000028014183,108.12000274658203,0.05999999865889549,102.44999694824219,8.59000015258789,-0.1899999976158142,-0.07999999821186066,0.23000000417232513,-0.07999999821186066
1662032403.0502353,43.4101794,-72.0366524,1675302455.608407,356.02,1662032403.3101232,1.0577304363250732,1662032403.0552351,-0.5128335306212098,1.0069268940050138,1662032403.0712352,24.712350845336914,14.14720630645752,-0.3026658892631531,0.0316478767990126,0.033459987253106546,-0.7313836702886181,-0.6804092650620553,1.0349783909349077,0.3670424831675622,-0.02007945205763119,-0.033495619893074036,0.1013803482055664,0.013258736580610263,1662032403.457333,220901.0,74002.0,4.96999979019165,24.222000122070312,-0.14499999582767487,106.41999816894531,7.269999980926514,0.1080000028014183,108.02999877929688,0.03999999910593033,102.44999694824219,8.59000015258789,-0.20000000298023224,-0.029999999329447746,0.14000000059604645,-0.03999999910593033
1662032404.0502353,43.4101881,-72.036658,1675302456.607997,356.56,1662032404.2900577,1.0296493768692017,1662032404.0552351,-0.4213913299269576,0.7839192222814733,1662032404.0712352,24.25929069519043,15.115666389465332,-0.2934737205505371,0.03956591671370466,0.027367935508324358,-0.7266115483752371,-0.6853620883214627,0.9903647049660563,0.3486108935459925,0.1779803571452661,-0.009746339172124863,0.1708933562040329,-0.009680925868451616,1662032404.457331,220901.0,74003.0,4.96999979019165,24.22100067138672,-0.1459999978542328,106.51000213623047,7.260000228881836,0.1080000028014183,108.12000274658203,0.05000000074505806,102.45999908447266,8.59000015258789,-0.2199999988079071,-0.07000000029802322,0.18000000715255737,-0.07000000029802322
1662032405.0902352,43.4101965,-72.0366638,1675302457.646846,357.28,1662032405.289133,1.020372748374939,1662032405.0552351,-0.3780771555706256,0.8167359820870053,1662032405.1102352,23.793745040893555,16.050086975097656,-0.24290746450424194,0.04926379381391319,0.024527419969092554,-0.7263333091621282,-0.685136050934639,0.9385657078643292,0.2951863314414813,0.25154514453016585,-0.0293344147503376,-0.05040688067674637,0.015347734093666084,1662032405.457334,220901.0,74004.0,4.96999979019165,24.219999313354492,-0.1469999998807907,106.55999755859375,7.260000228881836,0.1080000028014183,108.16999816894531,0.05999999865889549,102.45999908447266,8.59000015258789,-0.27000001072883606,-0.14000000059604645,0.23000000417232513,-0.14000000059604645
1662032406.0502353,43.4102047,-72.0366691,1675302458.614242,357.9,1662032406.2891104,1.0942959785461426,1662032406.0552351,-0.42105241221616724,0.8959993672804389,1662032406.0712352,23.363845825195312,16.970993041992188,-0.24493373930454254,0.042800190038915095,0.03405124991643569,-0.7226975855476693,-0.6889969927041264,0.9985266688345971,0.34474703395271733,0.053953298726149936,-0.014423110522329807,-0.19116957485675812,-0.020674856379628157,1662032406.457331,220901.0,74005.0,4.96999979019165,24.22800064086914,-0.1469999998807907,106.54000091552734,7.260000228881836,0.1080000028014183,108.13999938964844,0.029999999329447746,102.45999908447266,8.59000015258789,-0.23999999463558197,-0.11999999731779099,0.11999999731779099,-0.11999999731779099
1662032407.0502353,43.4102136,-72.0366746,1675302459.609077,358.04,1662032407.2891214,1.0679616928100586,1662032407.0552351,-0.47872291109946247,1.0456215254041281,1662032407.0902352,22.9111270904541,17.982196807861328,-0.2996070981025696,0.03719369795910281,0.03623827059351739,-0.7189913111562175,-0.6930764106924872,1.0367280237269123,0.3510325537386831,-0.04957214531950545,0.03569673001766205,-0.10849219560623169,-0.011330272071063505,1662032407.457332,220901.0,74006.0,4.96999979019165,24.23200035095215,-0.14800000190734863,106.55999755859375,7.260000228881836,0.1080000028014183,108.1500015258789,0.019999999552965164,102.47000122070312,8.59000015258789,-0.20999999344348907,-0.09000000357627869,0.07999999821186066,-0.10000000149011612
1662032408.0702353,43.4102223,-72.0366801,1675302460.627773,358.44,1662032408.289111,1.0168790817260742,1662032408.0552351,-0.5046851045091825,0.977390886639811,1662032408.0902352,22.473783493041992,18.924457550048828,-0.2779023051261902,0.04809116550943916,0.03829232087430186,-0.7165735095141096,-0.6947973398226535,0.9881773494134982,0.345199875806708,0.1268255185829392,-0.01659504696726799,0.0705203041434288,0.025834117084741585,1662032408.457342,220901.0,74007.0,4.96999979019165,24.229999542236328,-0.14900000393390656,106.5199966430664,7.25,0.1080000028014183,108.11000061035156,0.09000000357627869,102.45999908447266,8.59000015258789,-0.25,-0.11999999731779099,0.3400000035762787,-0.11999999731779099
1662032409.0502353,43.4102306,-72.0366857,1675302461.615373,358.84,1662032409.2891974,1.0933881998062134,1662032409.0552351,-0.4250862728895581,0.9161886599390238,1662032409.1102352,22.00687599182129,19.887367248535156,-0.168848916888237,0.045349290757809614,0.03221499466991832,-0.7137551820269269,-0.6981827669571123,1.012046590711458,0.36416773445385514,0.05293435132610624,-0.109306700527668,0.022414565086364746,0.002652522409334776,1662032409.457333,220901.0,74008.0,4.96999979019165,24.229000091552734,-0.15000000596046448,106.5999984741211,7.25,0.1080000028014183,108.19999694824219,0.12999999523162842,102.47000122070312,8.59000015258789,-0.28999999165534973,-0.05999999865889549,0.5199999809265137,-0.07000000029802322
1662032410.0502353,43.410239,-72.0366913,1675302462.608044,358.65,1662032410.2892559,1.0176630020141602,1662032410.0552351,-0.5454113254913182,1.0463873498976386,1662032410.0712352,21.571428298950195,20.779895782470703,-0.18886205554008484,0.027241404118099805,0.03366465589011762,-0.7129299573011065,-0.6998967586923922,0.9971581205637481,0.40839105947120385,-0.08594249828357597,-0.02909708023071289,0.008567828685045242,-0.0008613758254796277,1662032410.457336,220901.0,74009.0,4.96999979019165,24.23200035095215,-0.15000000596046448,106.58000183105469,7.239999771118164,0.1080000028014183,108.16999816894531,0.09000000357627869,102.47000122070312,8.59000015258789,-0.3100000023841858,-0.05000000074505806,0.33000001311302185,-0.05000000074505806
1662032411.0702353,43.4102471,-72.0366972,1675302463.627301,358.64,1662032411.2892332,1.0121427774429321,1662032411.0552351,-0.5330731747818733,0.9046175934216482,1662032411.0902352,21.09407615661621,21.681751251220703,-0.33232778310775757,0.039027139076181744,0.02360153375444532,-0.7148204832559374,-0.6978191217913954,0.9516260398167049,0.37823275961180836,0.17765136128837716,-0.0516991913318634,0.21751202642917633,0.04450410977005956,1662032411.457329,220901.0,74010.0,4.96999979019165,24.233999252319336,-0.1509999930858612,106.55999755859375,7.239999771118164,0.1080000028014183,108.13999938964844,0.05000000074505806,102.4800033569336,8.59000015258789,-0.36000001430511475,-0.11999999731779099,0.1899999976158142,-0.11999999731779099
1662032412.0502353,43.4102553,-72.0367033,1675302464.607568,359.81,1662032412.2891471,1.0886582136154175,1662032412.0552351,-0.4937185690022192,0.9941538988619424,1662032412.0902352,20.588199615478516,22.61895751953125,-0.3899727463722229,0.04652767365307181,0.022647018862307453,-0.7099790549283015,-0.7023190369655372,1.00078299018861,0.4202978099513305,0.1353941003728668,-0.009729431942105293,-0.009722936898469923,0.014553117565810682,1662032412.457334,220901.0,74011.0,4.96999979019165,24.232999801635742,-0.15199999511241913,106.55999755859375,7.230000019073486,0.1080000028014183,108.1500015258789,0.05999999865889549,102.4800033569336,8.59000015258789,-0.36000001430511475,-0.11999999731779099,0.2199999988079071,-0.12999999523162842
1662032413.0502353,43.4102641,-72.0367091,1675302465.608701,0.61,1662032413.289185,1.0564610958099365,1662032413.0552351,-0.5614935758316685,1.0150492423029367,1662032413.0902352,20.120803833007812,23.600513458251953,-0.46788060665130615,0.04637312535041217,0.029931156610825595,-0.7022361609550547,-0.7098014041661792,1.0058292862947358,0.46219181086205846,0.07858431110372406,-0.14673449099063873,0.08744755387306213,0.006669923663139333,1662032413.457334,220901.0,74012.0,4.96999979019165,24.229000091552734,-0.15299999713897705,106.44999694824219,7.230000019073486,0.1080000028014183,108.04000091552734,0.09000000357627869,102.4800033569336,8.59000015258789,-0.30000001192092896,-0.11999999731779099,0.3499999940395355,-0.11999999731779099
1662032414.0502353,43.4102729,-72.0367149,1675302466.608468,1.52,1662032414.2891903,1.1015973091125488,1662032414.0552351,-0.5124598981619701,1.0629133797143693,1662032414.0712352,19.664018630981445,24.563796997070312,-0.4993041157722473,0.04558458949444347,0.01833463350405081,-0.6974647628453263,-0.7149327178161646,0.988594292517533,0.4548375577026553,0.1503542697930426,-0.10844013839960098,0.10694082081317902,0.017642002552747713,1662032414.457333,220901.0,74013.0,4.96999979019165,24.222000122070312,-0.15299999713897705,106.47000122070312,7.230000019073486,0.1080000028014183,108.06999969482422,0.07999999821186066,102.4800033569336,8.59000015258789,-0.25999999046325684,-0.14000000059604645,0.28999999165534973,-0.14000000059604645
1662032415.5302353,43.4102865,-72.0367236,1675302468.08776,2.21,1662032415.2892463,1.1111668348312378,1662032415.4552352,-0.516173149430733,1.105425384097343,1662032415.0902352,19.180997848510742,25.607803344726562,-0.4893640875816345,0.04175096235673727,0.022857650297041364,-0.6954007121538945,-0.7170440952277907,1.0167367508297487,0.46074778810797234,0.12134520897677264,-0.0653480663895607,-0.03238693624734878,0.03015518002212048,1662032415.457334,220901.0,74014.0,4.96999979019165,24.21500015258789,-0.15399999916553497,106.5,7.230000019073486,0.1080000028014183,108.12000274658203,0.05999999865889549,102.4800033569336,8.59000015258789,-0.25,-0.09000000357627869,0.2199999988079071,-0.10000000149011612
1662032416.0902352,43.4102917,-72.036727,1675302468.652598,2.16,1662032416.2893343,1.096218466758728,1662032416.0552351,-0.45399049973954697,0.8910065241883678,1662032416.1102352,18.68288230895996,26.653030395507812,-0.5204561352729797,0.04260064416659093,0.02529041637936645,-0.6939223002218448,-0.7183435259057978,0.9904942939599671,0.4660160920442466,0.13442484337508176,-0.016270756721496582,0.0699797198176384,0.03205755725502967,1662032416.457336,220901.0,74015.0,4.96999979019165,24.215999603271484,-0.1550000011920929,106.6500015258789,7.230000019073486,0.1080000028014183,108.2699966430664,0.05999999865889549,102.4800033569336,8.59000015258789,-0.25999999046325684,-0.10000000149011612,0.23000000417232513,-0.10000000149011612
1662032417.0502353,43.4103004,-72.036732,1675302469.608084,2.61,1662032417.289318,1.1516317129135132,1662032417.0552351,-0.45749110841605284,0.922822781318413,1662032417.0712352,18.277860641479492,27.61734390258789,-0.5536947250366211,0.04282648340674986,0.02727822505472907,-0.6913970400814573,-0.7206885067235876,1.0279512732903344,0.436272932765715,0.04491684072514445,-0.03591011464595795,-0.01878432929515839,-0.020351858809590336,1662032417.457326,220901.0,74016.0,4.96999979019165,24.226999282836914,-0.15600000321865082,106.63999938964844,7.230000019073486,0.1080000028014183,108.23999786376953,0.09000000357627869,102.5,8.59000015258789,-0.3100000023841858,-0.10000000149011612,0.3400000035762787,-0.10000000149011612
1662032418.0502353,43.4103093,-72.0367381,1675302470.609444,2.49,1662032418.2892613,1.100858211517334,1662032418.0552351,-0.5282760895905563,0.9534276968742363,1662032418.0902352,17.776872634887695,28.631118774414062,-0.5560522675514221,0.031642519191557604,0.03464956626424445,-0.6904361407379381,-0.721869859531352,1.0098114499594648,0.4931729925114601,-0.11032049804148267,0.08887055516242981,-0.048174288123846054,6.927689537406557e-05,1662032418.45733,220901.0,74017.0,4.96999979019165,24.22800064086914,-0.15700000524520874,106.5,7.239999771118164,0.1080000028014183,108.0999984741211,0.11999999731779099,102.51000213623047,8.59000015258789,-0.27000001072883606,-0.10000000149011612,0.46000000834465027,-0.10999999940395355
